what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,org.eclipse.wst.xsd.core,1256119789996
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.301.v200808072012,org.eclipse.wst.dtd.ui,1256119789996
stopped,bundle,org.eclipse.wst.xml.ui,1.0.430.v200901212230,org.eclipse.wst.xml.ui,1256119789996
stopped,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,org.eclipse.wst.dtd.core,1256119789996
stopped,bundle,org.eclipse.wst.xml.core,1.1.400.v200904300540,org.eclipse.wst.xml.core,1256119789996
stopped,bundle,org.eclipse.gmf.codegen.ui,1.1.0.v20080512-1200,org.eclipse.gmf.codegen.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.pde.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.pde.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.java.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.ide.ant,1256119789996
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.ide.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.bugzilla.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.java.tasks,1256119789996
stopped,bundle,org.eclipse.mylyn.team.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.team.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.resources.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.resources.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.context.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.context.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.help.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.help.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.tasks.bugs,1256119789996
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.tasks.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.monitor.ui,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.monitor.ui,1256119789996
stopped,bundle,org.eclipse.mylyn.context.core,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.context.core,1256119789996
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.bugzilla.core,1256119789996
stopped,bundle,org.eclipse.mylyn.bugzilla.ide,3.2.0.v20090617-0100-e3x,org.eclipse.mylyn.bugzilla.ide,1256119789996
stopped,bundle,org.eclipse.ve.swt,1.4.0.v20090605-0020,org.eclipse.ve.swt,1256119789996
stopped,bundle,org.eclipse.ve.java.core,1.4.0.v20090505-2035,org.eclipse.ve.java.core,1256119790006
stopped,bundle,org.eclipse.ve.cde,1.4.0.v20090505-2035,org.eclipse.ve.cde,1256119790006
