what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.codehaus.groovy.eclipse.codeassist.completion,2.0.0.20090814-1100-e34-N,org.codehaus.groovy.eclipse.codeassist.completion,1255353658875
stopped,bundle,org.codehaus.groovy.eclipse.ui,2.0.0.20090814-1100-e34-N,org.codehaus.groovy.eclipse.ui,1255353658875
stopped,bundle,com.cea.papyrus.diagram.sequence,1.11.0,com.cea.papyrus.diagram.sequence,1255353658875
stopped,bundle,com.cea.papyrus.tabbedproperties,1.11.0,com.cea.papyrus.tabbedproperties,1255353658875
stopped,bundle,com.cea.papyrus.diagram.component,1.11.0,com.cea.papyrus.diagram.component,1255353658875
stopped,bundle,com.cea.papyrus.diagram.deployment,1.11.0,com.cea.papyrus.diagram.deployment,1255353658875
stopped,bundle,com.cea.papyrus.diagram.usecase,1.11.0,com.cea.papyrus.diagram.usecase,1255353658875
stopped,bundle,com.cea.papyrus.diagram.composite,1.11.0,com.cea.papyrus.diagram.composite,1255353658875
stopped,bundle,com.cea.papyrus.ocl.validator,1.11.0,com.cea.papyrus.ocl.validator,1255353658875
stopped,bundle,com.cea.papyrus.diagram.activity,1.11.0,com.cea.papyrus.diagram.activity,1255353658875
stopped,bundle,com.cea.papyrus.diagram.statemachine,1.11.0,com.cea.papyrus.diagram.statemachine,1255353658875
stopped,bundle,com.cea.papyrus.diagram.classdiagram,1.11.0,com.cea.papyrus.diagram.classdiagram,1255353658875
stopped,bundle,com.cea.papyrus.core,1.11.0,com.cea.papyrus.core,1255353658875
stopped,bundle,com.cea.papyrus.profile,1.11.0,com.cea.papyrus.profile,1255353658875
stopped,bundle,com.cea.papyrus.diagraminterchange2.editor,1.11.0,com.cea.papyrus.diagraminterchange2.editor,1255353658875
stopped,bundle,com.cea.papyrus.diagraminterchange2.edit,1.11.0,com.cea.papyrus.diagraminterchange2.edit,1255353658875
stopped,bundle,com.cea.papyrus.diagraminterchange2,1.11.0,com.cea.papyrus.diagraminterchange2,1255353658875
stopped,bundle,com.cea.papyrus.extensionpoints.dnd,1.11.0,com.cea.papyrus.extensionpoints.dnd,1255353658875
stopped,bundle,org.eclipse.wst.common.snippets,1.1.200.v200805140415,org.eclipse.wst.common.snippets,1255353658875
stopped,bundle,org.eclipse.ve.propertysheet,1.4.0.v20090505-2035,org.eclipse.ve.propertysheet,1255353658875
stopped,bundle,com.cea.papyrus.multidiagram,1.11.0,com.cea.papyrus.multidiagram,1255353658875
stopped,bundle,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef,1255353658875
stopped,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1255353658875
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1255353658875
stopped,bundle,net.sf.eclipseshell.BeanshellEnvironmentProvider,0.1.2,net.sf.eclipseshell.BeanshellEnvironmentProvider,1255353658875
